Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1967-film_session,2024-10-08T17:00:00,2024-10-08T18:44:00,104,Sala Llevant,False,False,2024-10-08,6067-film,Nadie inquietó más - Narciso Ibáñez Menta 2.0,Nadie inquietó más - Narciso Ibáñez Menta 2.0,2024,104,Gustavo Leonel Mendoza,,"A tribute to the great Asturian actor Narciso Ib&aacute;&ntilde;ez Menta, made legendary by his roles as a protagonist and narrator of horror stories in theater, film and television, with testimonies from people who lived and worked with him.",,Documentary,Brigadoon,,,Feature film,Spanish,Argentina,https://sitgesfilmfestival.com/en/film/2024/nadie-inquieto-mas-narciso-ibanez-menta-20
1809-film_session,2024-10-08T17:15:00,2024-10-08T19:14:00,119,Cinema Escorxador,True,True,2024-10-08,5949-film,The Last Sacrifice,The Last Sacrifice,2024,93,Rupert Russell,,,,Documentary,Sitges Documenta,,,Feature film,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/last-sacrifice
1738-film_session,2024-10-08T18:00:00,2024-10-08T19:55:00,115,Sala Tramuntana Meliá,True,True,2024-10-08,5744-film,Night Call,La nuit se traîne,2024,90,Michiel Blanchart,"Winner of the Silver Méliès for Best Short Film in 2021, he returns to the Festival with his debut feature film.","This intense film follows a locksmith named Mady, immersed in a desperate headlong rush to prove his innocence in the midst of a city inflamed by racial protests. After completing a job he has been asked to do by a girl, Mady discovers that neither the house where he has opened the door is hers, nor the bag that she is running away with; its real owner is a ruthless mobster.","<strong>Director</strong><br />Michiel Blanchart<br /><strong>Writer</strong><br />Michiel Blanchart<br /><strong>Cinematography</strong><br />Sylvestre Vannoorenberghe&nbsp;<br /><strong>Editor</strong><br />Matthiew Jamet-Louis&nbsp;<br /><strong>With</strong><br />Jonathan Feltre, Natacha Krief, Romain Duris&nbsp;",Fiction,Òrbita,,,Feature film,French,Belgium; France,https://sitgesfilmfestival.com/en/film/2024/night-call
1783-film_session,2024-10-08T18:30:00,2024-10-08T20:25:00,115,Sala Auditori Meliá,True,False,2024-10-08,5844-film,Sister Midnight,Sister Midnight,2024,110,Karan Kandhari,"Trained at the prestigious University for the Creative Arts, he made his film debut with the low-budget student filmBye Bye Miss Goodnight(2005).","An arranged marriage in Mumbai. A cowardly and weak husband who doesn&rsquo;t know how to behave. When the wife arrives under obligation at the conjugal shelter, the woman rebels and embraces a crude form of misanthropy. Trapped in the couple's hell, Uma morphs into a disturbing and ruthless figure who gives free rein to her wildest impulses.","<strong>Director</strong><br />Karan Kandhari&nbsp;<br /><strong>Writer</strong><br />Karan Kandhari&nbsp;<br /><strong>Cinematography</strong><br />Sverre S&oslash;rdal&nbsp;<br /><strong>Editor</strong><br />Napoleon Stratogiannakis&nbsp;<br /><strong>With</strong><br />Radhika Apte, Ashok Pathak, Chhaya Kadam&nbsp;",Fiction,Oficial Fantàstic Competició,,,Feature film,Hindi,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/sister-midnight
1577-film_session,2024-10-08T18:45:00,2024-10-08T20:34:00,109,Cinema Casino Prado,False,False,2024-10-08,5672-film,100 Yards,Men Qian Bao Di,2023,109,"Xu Haofeng, Junfeng Xu",Xu Haofeng is a filmmaker known for movies that includeThe Sword Identity(2011) andThe Hidden Sword(2017). Xu Junfeng makes his directorial debut with100 Yards.,"Following the death of a martial arts master in 1920s China, two of his very best students vie for the leadership of his school: on the one hand, the master's son, and on the other, his most talented apprentice. Tradition dictates that this problem has to be solved privately, but the aspiring duo will take the dispute to the street. Superb action choreography in a recent landmark in Chinese genre films.","<strong>Director</strong><br />Xu Haofeng, Xu Junfeng&nbsp;<br /><strong>Writer</strong>&nbsp;<br />Xu Haofeng, Xu Junfeng&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Dan Shao&nbsp;<br /><strong>Editor</strong>&nbsp;<br />Jinglei Kong&nbsp;<br /><strong>With</strong>&nbsp;<br />Jacky Heung, Bea Hayden Kuo, Andy On&nbsp;",Fiction,Òrbita,,,Feature film,Mandarin,China,https://sitgesfilmfestival.com/en/film/2024/100-yards
1888-film_session,2024-10-08T19:00:00,2024-10-08T20:32:00,92,Sala Llevant,False,False,2024-10-08,6041-film,Dick Dynamite: 1944,Dick Dynamite: 1944,2023,92,Robbie Davidson,,"In the final days of World War II, Nazi scientists set in motion a desperate plan to turn New Yorkers into zombies. Only professional assassin Dick Dynamite can stop them.",,,Brigadoon,,,Feature film,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/dick-dynamite-1944
1922-film_session,2024-10-08T19:30:00,2024-10-08T21:02:00,92,Cinema Escorxador,True,False,2024-10-08,6201-film,Il nido del ragno,Il nido del ragno,1988,87,Gianfranco Giagni,,"An atmospheric tale of cults, murder and arachnids that could well be part of Dario Argento's Three Mothers trilogy. Young Alan Whitmore travels to Budapest to visit his former professor, with whom he collaborated on a secret project. When he arrives in the Hungarian capital, his mentor gives him a book with information that he must unravel while a string of murders ravages the city. Could both events be related to a mysterious organization that operates behind the world's back?","<p><strong>Director</strong></p><p>Gianfranco Giagni</p><p><strong>Writer</strong><br />Ricardo Aragno, Tonino Cervi, Cesare Frugoni, Gianfranco Manfredi&nbsp;<br /><strong>Cinematography</strong><br />Sebastiano Celeste&nbsp;<br /><strong>Editor</strong><br />Sergio Montanari&nbsp;<br /><strong>With</strong><br />Roland Wybenga, Paola Rinaldi, William Berger&nbsp;</p>",,Seven Chances,,,Feature film,Italian,,https://sitgesfilmfestival.com/en/film/2024/il-nido-ragno-4k
1770-film_session,2024-10-08T20:15:00,2024-10-08T21:50:00,95,Sala Tramuntana Meliá,True,False,2024-10-08,5926-film,Sanatorium Under The Sign of the Hourglass,Sanatorium Under The Sign of the Hourglass,0,75,"Stephen Quay, Timothy Quay",,"Inspired by the novel of the same name by Bruno Schulz, this baroque tale of temporal distortions marks the return to feature length by the Quay Brothers, leading exponents of stop-motion animation. A man travels to a sanatorium in Eastern Europe after being informed that his father has died there. When he arrives, however, he finds him alive, but only now and then. This is how he discovers that a strange spatial distortion is taking place inside the sanatorium.","<strong>Director</strong><br />Stephen Quay, Timothy Quay<br /><strong>Writer</strong><br />Stephen Quay, Timothy Quay<br /><strong>Cinematography</strong><br />Bartosz Bieniek<br /><strong>Editor</strong><br />Stephen Quay, Timothy Quay<br /><strong>With</strong><br />Tadeusz Janiszewski, Andrzej Kłak, Wioletta Kopanska",,Oficial Fantàstic Competició,,,Feature film,Polish,,https://sitgesfilmfestival.com/en/film/2024/sanatorium-under-sign-hourglass
1628-film_session,2024-10-08T21:00:00,2024-10-08T22:58:00,118,Sala Auditori Meliá,True,False,2024-10-08,6167-film,Daniela Forever,Daniela Forever,2024,113,Nacho Vigalondo,"Director and writer of international award-winning feature films, includingTimecrimes( 2007) andColossal(2016). He also works as a director and actor on TV series.","Life loses all meaning for Nicolas with the loss of his girlfriend Daniela. One day he's invited to take part in a clinical trial that will allow him to control his dreams, and he agrees in the hope of making a recovery. Now Nicolas can dream of Daniela every night and resume their relationship, which is now more idyllic than ever. Even if only in dreams. And running the risk of him getting lost in them forever.","<strong>Director</strong><br />Nacho Vigalondo&nbsp;<br /><strong>Writer</strong><br />Nacho Vigalondo&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Jon D. Dom&iacute;nguez&nbsp;<br /><strong>Editor&nbsp;</strong><br />Carolina Mart&iacute;nez Urbina&nbsp;<br /><strong>With</strong><br />Henry Golding, Beatrice Grann&ograve;, Aura Garrido",Fiction,Oficial Fantàstic Competició,,,Feature film,English; Spanish,Spain; Belgium,https://sitgesfilmfestival.com/en/film/2024/daniela-forever
1676-film_session,2024-10-08T21:00:00,2024-10-08T22:59:00,119,Cinema Casino Prado,True,False,2024-10-08,5900-film,Gazer,Gazer,2024,114,Ryan J. Sloan,"An electrician by trade,Gazeris his first feature film as a director and screenwriter.","Frankie, a young mother struggling with a rare brain disease called dyschronometria that prevents her from correctly perceiving passing time, agrees to take on a risky job out of financial necessity to support her daughter. The woman who hires her is a mysterious person who will lead her into a web of revenge, deceit and murder. Paranoid thriller shot in 16mm presented at the Cannes Fortnight.","<strong>Director</strong><br />Ryan J. Sloan<br /><strong>Writer</strong><br />Ryan J. Sloan, Ariella Mastroianni&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Matheus Bastos&nbsp;<br /><strong>Editor&nbsp;&nbsp;</strong><br />Ryan J. Sloan, Jordan Toussaint&nbsp;<br /><strong>With</strong><br />Ariella Mastroianni, Jack Alberts, Renee Gagner&nbsp;",Fiction,Noves Visions,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/gazer
1993-film_session,2024-10-08T21:00:00,2024-10-08T22:29:00,89,Sala Llevant,False,False,2024-10-08,6046-film,The Thrilling Bloody Sword,The Thrilling Bloody Sword,1981,89,Chang Hsing-Yi,,"After being thrown into the river by the king, the egg that came from the womb of the deceased queen will become a princess who will be adopted by seven dwarfs. Her life will be peaceful until some sorcerers decide to eliminate her by using black magic. ",,,Brigadoon,,,Feature film,Mandarin,Taiwan,https://sitgesfilmfestival.com/en/film/2024/thrilling-bloody-sword
1825-film_session,2024-10-08T21:30:00,2024-10-08T23:12:00,102,Cinema Escorxador,False,False,2024-10-08,5736-film,U Are The Universe,TY-KOSMOS,2024,102,Pavlo Ostrikov,"With a background as a screenwriter and short filmmaker over the last decade,U Are the Universeis his directorial debut.","In the near future, Andriy Melnyk is a space trucker transporting nuclear waste aboard his ship to Callisto, the abandoned moon of Jupiter. During a routine flight, the Earth suddenly explodes, but Andriy manages to survive. This will make him the very last person in the universe until Catherine, a French woman stationed on a distant space station, appears. Despite all obstacles, Andriy sets out to find her.","<p><strong></strong></p><strong>Director</strong><br />Pavlo Ostrikov&nbsp;<br /><strong>Writer</strong><br />Pavlo Ostrikov&nbsp;<br /><strong>Cinematography</strong><br />Nikita Kuzmenko<br /><strong>Editor</strong><br />Ivan Bannikov&nbsp;<br /><strong>With</strong><br />Volodymyr Kravchuk, Alexia Depicker, Dariya Plahtiy<p></p>",Fiction,Panorama,,,Feature film,Ukrainian; French,Ukraine; Belgium,https://sitgesfilmfestival.com/en/film/2024/u-are-universe
1656-film_session,2024-10-08T22:15:00,2024-10-09T00:20:00,125,Sala Tramuntana Meliá,True,True,2024-10-08,5978-film,Else,Else,2024,100,Thibault Emin,"Parisian filmmaker trained at University Paris 8 and La Fémis (the national film school in France), with diverse short films in his filmography.","Anx, an asocial young man who lives practically locked up in his home, meets Cass, a girl who is the exact opposite of him. Shortly after they meet and spend a night together, a mysterious virus breaks out in the world: all over, people's bodies start to merge with objects. Trapped in their apartment, the couple will have to face this terrible threat. Body horror and echoes of Jeunet and Caro in one of the year's most surprising debuts.","<strong>Director</strong><br />Thibault Emin&nbsp;<br /><strong>Writer</strong><br />Thibault Emin, Alice Butaud, Emma Sandona&nbsp;<br /><strong>Cinematography</strong><br />L&eacute;o Lef&egrave;vre&nbsp;<br /><strong>Editor</strong><br />Ariane Boukerche&nbsp;<br /><strong>With</strong><br />Matthieu Sampeur, Edith Proust&nbsp;",Fiction,Oficial Fantàstic Competició,,,Feature film,French,France; Belgium,https://sitgesfilmfestival.com/en/film/2024/else
1710-film_session,2024-10-08T23:30:00,2024-10-09T01:16:00,106,Cinema Escorxador,False,False,2024-10-08,6200-film,Little Bites,Little Bites,0,105,Spider One,,,,,Panorama,,,Feature film,English,,https://sitgesfilmfestival.com/en/film/2024/little-bites
1790-film_session,2024-10-08T23:30:00,2024-10-09T01:12:00,102,Sala Auditori Meliá,True,False,2024-10-08,5902-film,Strange Darling,Strange Darling,2023,97,JT Mollner,"A former actor, he made his directorial debut with the westernOutlaws and Angels(2016), which was part of the Official Selection at the Sundance Film Festival.","Willa Fitzgerald, from <em>The Fall of the House of Usher</em>, Kyle Gallner, from <em>Smile</em>, and the legendary Barbara Hershey star in this nocturnal survival film where a serial killer goes about his business with absolute impunity. An unpredictable cat-and-mouse game, praised by Stephen King, told in non-linear order, and best viewed without knowing virtually anything about it.","<strong>Director</strong><br />JT Mollner<br /><strong>Writer</strong><br />JT Mollner<br /><strong>Cinematography</strong><br />Giovanni Ribisi&nbsp;<br /><strong>Editor</strong><br />Christopher Robin Bell&nbsp;<br /><strong>With</strong><br />Willa Fitzgerald, Kyle Gallner, Barbara Hershey&nbsp;",Fiction,Oficial Fantàstic Competició,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/strange-darling
1592-film_session,2024-10-08T23:30:00,2024-10-09T01:24:00,114,Cinema Casino Prado,False,False,2024-10-08,5810-film,Apartment 7A,Apartment 7A,2022,114,Natalie Erika James,"Following a career in short films, in 2020 she directed and co-scripted the award-winningRelic.","Terry Gionoffrio, an ambitious dancer who dreams of finding fame in New York City, suffers a terrible injury that cuts her career short. Soon after, she is helped by an older, wealthy couple who take her into an apartment in the luxurious Bramford Building. Everything seems idyllic at first, but she soon discovers that her benefactors are hiding a very disturbing secret. The director of the highly acclaimed <em>Relic</em> returns with the prequel to <em>Rosemary's Baby</em>.","<strong>Director</strong><br />Natalie Erika James<br /><strong>Writer</strong><br />Natalie Erika James, Christian White, Skylar James&nbsp;<br /><strong>Cinematography</strong><br />Arnau Valls Colomer&nbsp;<br /><strong>Editor</strong><br />Andy Canny&nbsp;<br /><strong>With</strong><br />Julia Garner, Dianne Wiest, Jim Sturgess",Fiction,Sitges Collection,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/apartment-7a
1912-film_session,2024-10-09T15:00:00,2024-10-09T16:30:00,90,Sala Llevant,False,False,2024-10-09,6070-film,¿Quién la ha visto morir?,¿Quién la ha visto morir?,1972,90,Aldo Lado,,"In Meg&egrave;ve, little Nicole is murdered. The police fail to find the perpetrator of the crime. Four years later, in Venice, sculptor Franco Serpieri welcomes his daughter Roberta, who comes to spend a few days with him in Italy.",,,Brigadoon,,,Feature film,Italian,Italy,https://sitgesfilmfestival.com/en/film/2024/quien-visto-morir
1815-film_session,2024-10-09T15:15:00,2024-10-09T16:58:00,103,Cinema Casino Prado,False,False,2024-10-09,5906-film,The Storm,The Storm,2024,103,Yang Zhigang,"The pseudonym of Yang Zhigang, an animator who explores the folk tradition of his hometown, Hangzhou, in his works.","A colorful homage to traditional Chinese ink painting, this story follows the adventures inside a century-old sunken ship that resurfaces with no apparent explanation. On board, a theater troupe is brought back to life. A young boy will join their ranks during the <em>storm</em> that gives the film its title, in this fable with elements of native folklore.","<strong>Director</strong><br />Busifan<br /><strong>Writer</strong><br />Busifan&nbsp;&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Busifan&nbsp;&nbsp;<br /><strong>With</strong><br />Hao Chen, ZiQian He, LinYan Xie",Fiction,Anima't,,,Feature film,Mandarin,China,https://sitgesfilmfestival.com/en/film/2024/storm
1755-film_session,2024-10-09T15:30:00,2024-10-09T17:33:00,123,Sala Tramuntana Meliá,False,False,2024-10-09,5697-film,Pepe,Pepe,2024,123,Nelson Carlos De Los Santos Arias,Dominican filmmaker trained at the Arts Institute of California. He has directed films includingSanta Teresa y otras historias(2015) and the award-winningCocote(2017).,"A dead hippopotamus named Pepe starts to become aware of his existence from beyond the grave and initiates a monologue where he speaks as if he were a human. Pepe, who doesn't understand the perception of time and space, reflects on life and the places he visits. One of the big sensations at the past Berlin Film Festival, where it garnered the Silver Bear for Best Director.","<strong>Director</strong><br />Nelson Carlos De Los Santos Arias&nbsp;<br /><strong>Writer</strong><br />Nelson Carlos De Los Santos Arias&nbsp;<br /><strong>Cinematography</strong><br />Camilo Soratti, Roman Lechapelier, Nelson Carlos De Los Santos Arias&nbsp;<br /><strong>Editor</strong><br />Nelson Carlos De Los Santos Arias&nbsp;<br /><strong>With</strong><br />Jhon Narvaez, Fareed Matjila, Puntill&oacute;n Garc&iacute;a&nbsp;",Fiction,Noves Visions,,,Feature film,Spanish; Afrikaans; German,Dominican Republic (the); Namibia; Germany; France,https://sitgesfilmfestival.com/en/film/2024/pepe
1754-film_session,2024-10-09T16:45:00,2024-10-09T18:16:00,91,Cinema Escorxador,False,False,2024-10-09,6176-film,Pastel de sangre,Pastel de sangre,1971,91,,,,,,Catalunya Imaginària,,,Feature film,Spanish,,https://sitgesfilmfestival.com/en/film/2024/pastel-sangre
1625-film_session,2024-10-09T17:00:00,2024-10-09T18:47:00,107,Sala Auditori Meliá,True,False,2024-10-09,5676-film,Cuckoo,Cuckoo,2022,102,Tilman Singer,"German filmmaker known for his debut feature filmLuz, for which he won numerous awards.Cuckoo, his second film, had its international premiere at the Berlin Film Festival.","Tilman Singer, author of the intoxicating <em>Luz</em>, and the very young superstar Hunter Schafer join forces in an Alpine slasher under the influence of <em>Phenomena</em>. Gretchen, a young American girl, moves to Germany to live with her father&rsquo;s new family. But his boss, a sinister fellow who answers to the name of Mr. K&ouml;nig, gives her a bad vibe from the very first moment. The pieces will soon fall into place and Gretchen will have to protect herself as she knows best: with knives.","<strong>Director</strong><br />Tilman Singer<br /><strong>Writer</strong><br />Tilman Singer&nbsp;<br /><strong>Cinematography</strong><br />Paul Faltz&nbsp;<br /><strong>Editor</strong><br />Terel Gibson, Philipp Thomas&nbsp;<br /><strong>With</strong><br />Hunter Schafer, Dan Stevens, Jessica Henwick&nbsp;",Fiction,Sitges Collection,,,Feature film,English; German,Germany; United States of America (the),https://sitgesfilmfestival.com/en/film/2024/cuckoo
1957-film_session,2024-10-09T17:00:00,2024-10-09T18:51:00,111,Sala Llevant,True,False,2024-10-09,6069-film,¿Qué habéis hecho con Solange?,¿Qué habéis hecho con Solange?,1972,106,Massimo Dallamano,,"Henry, a young Italian language teacher, works at a Catholic girls' school in London. Despite being married, he has an affair with one of his students. During a walk, they both witness a murder.",,,Brigadoon,,,Feature film,Italian,Italy; Germany,https://sitgesfilmfestival.com/en/film/2024/habeis-hecho-solange
1619-film_session,2024-10-09T17:30:00,2024-10-09T20:42:00,192,Cinema Casino Prado,True,False,2024-10-09,5897-film,Chain Reactions,Chain Reactions,2024,103,Alexandre O. Philippe,"Experienced documentary maker specializing in film, known for works likeMemory: The Origins of Alien(2019) andLeap of Faith: William Friedkin on The Exorcist (2019).","Fifty years after Tobe Hooper's <em>The Texas Chainsaw Massacre </em>shocked the world and forever changed the face of global cinema and popular culture, this documentary showcases the film's profound impact and lasting influence through the recollections and reflections of five great personalities: Patton Oswalt, Takashi Miike, Alexandra Heller-Nicholas, Stephen King and Karyn Kusama.","<strong>Director</strong><br />Alexander Philippe&nbsp;<br /><strong>Writer</strong><br />Alexander Philippe&nbsp;<br /><strong>Cinematography</strong><br />Robert Muratore&nbsp;<br /><strong>Editor</strong><br />David Lawrence&nbsp;<br /><strong>With</strong><br />Patton Oswalt, Takashi Miike, Stephen King&nbsp;",Documentary,Sitges Documenta,,,Feature film,English; Japanese,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/chain-reactions
1619-film_session,2024-10-09T17:30:00,2024-10-09T20:42:00,192,Cinema Casino Prado,True,False,2024-10-09,5743-film,La matanza de Texas (35 mm),The Texas Chain Saw Massacre,1974,83,Tobe Hooper,,"Experience in glorious 35 millimeter one of the greatest filmic nightmares in history. Two siblings and their friends visit the old family home during a series of grave robberies. A dire fate awaits them there, not unlike that of the animals that used to be butchered at the old slaughterhouses throughout the region, and a family that has been forever inscribed in the annals of horror movies.","<strong>Director</strong><br />Tobe Hooper<br /><strong>Writer</strong><br />Kim Hemkel&nbsp;<br /><strong>Cinematography</strong><br />Daniel Pearl&nbsp;<br /><strong>Editor</strong><br />Larry Carroll, Dorothy J. Pearl&nbsp;<br /><strong>With</strong><br />Marylin Burns, Allen Danziger, Gunnar Hansen&nbsp;",Fiction,Sitges Clàssics,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/matanza-texas-35-mm
1838-film_session,2024-10-09T18:00:00,2024-10-09T19:53:00,113,Sala Tramuntana Meliá,True,True,2024-10-09,5737-film,Zero,Zero,2023,88,Jean Luc Herbulot,"Congolese filmmaker trained in France, known for films likeDealer(2014) and the award-winningSaloum(2021).","Two Americans searching for the meaning of their respective lives wake up by surprise in Dakar with bombs strapped to their chests and without knowing how they got there. To rid themselves of them they will have ten hours full of instructions, clues and enigmas to solve. The director of the highly acclaimed Saloum returns to Sitges with an adrenaline-charged, exhilarating thriller.","<p><strong>Director</strong><br />Jean Luc Herbulot<br /><strong>Writer</strong><br />Jean Luc Herbulot, Hus Miller<br /><strong>Cinematography</strong><br />Gr&eacute;gory Turbellier<br /><strong>Editor</strong><br />Raphael Lubczanski<br /><strong>With</strong></p><p>Hus Miller, Cam McHarg, Gary Dourdan</p>",Fiction,Òrbita,,,Feature film,English; Wolof; French,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/zero
1732-film_session,2024-10-09T19:00:00,2024-10-09T20:49:00,109,Cinema Escorxador,True,False,2024-10-09,5896-film,Mirror Mirror,Mirror Mirror,1990,104,,,"Teenage goth Megan moves to a new town with her widowed mother and promptly becomes the most unpopular girl in high school. However, when she starts communicating with a mysterious mirror, her tormentors begin to suffer a string of horrific accidents. Is the mirror a reflection of Megan's own inner demons... or has she unwittingly opened a gateway to hell? Cult grunge horror and a clear precedent of The Craft.","<strong>Director</strong><br />Marina Sargenti&nbsp;<br /><strong>Writer</strong><br />Annette Cascone, Gina Cascone, Yuri Zeltser, Marina Sargenti&nbsp;<br /><strong>Cinematography</strong><br />Robert Brinkmann &nbsp;<br /><strong>Editor</strong><br />Barry Dresner, Glenn Morgan&nbsp;<br /><strong>With</strong><br />Rainbow Harvest, Karen Black, Yvonne De Carlo&nbsp;",Fiction,Seven Chances,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/mirror-mirror
1992-film_session,2024-10-09T19:00:00,2024-10-09T20:30:00,90,Sala Llevant,False,False,2024-10-09,6087-film,Kung Fu Magic,Kung Fu Magic,1986,90,Lee Tso-Nam,,"A conspiracy to seize the souls of the dead and gain absolute power looms over a school of black magic. A few of its students will face sorcerers, zombies, karate fighters and vampires to try to stop them.",,,Brigadoon,,,Feature film,Mandarin,Taiwan,https://sitgesfilmfestival.com/en/film/2024/kung-fu-magic
1668-film_session,2024-10-09T19:15:00,2024-10-09T21:03:00,108,Sala Auditori Meliá,True,False,2024-10-09,5823-film,Fréwaka,Fréwaka,2024,103,Aislinn Clarke,,,,Fiction,Oficial Fantàstic Competició,,,Feature film,Irish; English,Ireland,https://sitgesfilmfestival.com/en/film/2024/frewaka
1595-film_session,2024-10-09T20:15:00,2024-10-09T21:47:00,92,Sala Tramuntana Meliá,False,False,2024-10-09,5822-film,Arcadian,Arcadian,2024,92,Benjamin Brewer,"Writer, director and visual effects designer who has worked on music videos for artists including Justin Bieber, winning an MTV VMA.","In a near future, Paul and his sons Thomas and Joseph live peacefully by day and tormented by night by ferocious creatures that devour the living. One day, Thomas fails to return before nightfall, and Paul sets out from his fortified farmhouse to search for him. When he finds him, Paul discovers that he is badly wounded. From that point on, the brothers must use everything their father has taught them to make it through the night.","<strong>Director</strong><br />Benjamin Brewer&nbsp;<br /><strong>Writer&nbsp;</strong><br />Mike Nilon&nbsp;<br /><strong>Cinematography</strong><br />Frank Mobilio&nbsp;<br /><strong>Editor</strong><br />Kristi Shimek &nbsp;<br /><strong>With</strong><br />Nicolas Cage, Jaeden Martell, Maxwell Jenkins&nbsp;",Fiction,Sitges Collection,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/arcadian
1970-film_session,2024-10-09T21:00:00,2024-10-09T22:44:00,104,Sala Llevant,False,False,2024-10-09,6078-film,Jyukinshi (The Wizard),Jyukinshi (The Wizard),2024,104,Lee Shu-Mak,,"When Igami, one of Japan's best spirit and monster slayers, is summoned by a yakuza boss for help, he discovers a hellish threat that could totally obliterate Tokyo.",,,Brigadoon,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/jyukinshi-wizard
1587-film_session,2024-10-09T21:00:00,2024-10-09T23:12:00,132,Cinema Escorxador,False,False,2024-10-09,5746-film,A Samurai in Time,A Samurai in Time,2023,132,Junichi Yasuda,"With a very extensive background in audiovisuals, he made his directorial debut with the action filmKenjû to medamayaki(2014). ASamurai in Timeis his third feature.","Jidaigeki (Japanese historical cinema), metafiction and time travel all come together in this rarity hailing from Montreal's Fantasia Festival. A samurai who has been transported from feudal to modern Japan is forced to give up his anachronistic habits and adapt to the present. Will he be able to do it while also making the most of his skills to perform as a samurai on the big screen?","<strong>Director</strong><br />Junichi Yasuda<br /><strong>Writer</strong><br />Junichi Yasuda&nbsp;<br /><strong>Cinematography</strong><br />Junichi Yasuda&nbsp;<br /><strong>Editor</strong><br />Junichi Yasuda&nbsp;<br /><strong>With</strong><br />Makiya Yamaguchi, Norimasa Fuke, Yuno Sakura&nbsp;",Fiction,Panorama,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/samurai-time
1780-film_session,2024-10-09T21:15:00,2024-10-09T22:52:00,97,Cinema Casino Prado,False,False,2024-10-09,5908-film,Sew Torn,Sew Torn,2024,96,Freddy Macdonald,"At the age of 23 about to turn 24, Freddy Macdonald just recently presented this feature film, his debut, at SXSW and Locarno, garnering rave reviews.","In this thriller with comedy undertones, a seamstress struggling to keep her business afloat is trying to find a button for one of her jobs, never suspecting that it will land her in the middle of a maelstrom of drug dealing, bikers and loads of action. She finds herself faced with a choice: to be a good citizen and call the police or commit the perfect crime and make a killing.","<strong>Director</strong><br />Freddy Macdonald<br /><strong>Writer</strong><br />Freddy Macdonald, Fred Macdonald<br /><strong>Cinematography</strong><br />Sebastian Klinger<br /><strong>Editor</strong><br />Freddy Macdonald&nbsp;<br /><strong>With</strong><br />Eve Connolly, Calum Worthy, John Lynch",Fiction,Noves Visions,,,Feature film,English,United States of America (the); Switzerland,https://sitgesfilmfestival.com/en/film/2024/sew-torn
1736-film_session,2024-10-09T21:30:00,2024-10-09T23:06:00,96,Sala Auditori Meliá,False,False,2024-10-09,5802-film,Mr. K,Mr. K,2024,96,Tallulah H. Schwab,"Norwegian filmmaker known for the filmConfetti Harvest(2014), which competed at the Berlin Film Festival.","The memorable Crispin Glover steps in front of the camera in this Kafkaesque madness with echoes of Eastern European fantasy classics like The Hourglass Sanatorium (1973). A wandering magician spends the night in a hotel only to discover that he can't leave it, only to continue to venture deeper into it, meeting its unusual residents along the way.","<strong>Director</strong><br />Tallulah H. Schwab<br /><strong>Writer</strong><br />Tallulah H. Schwab<br /><strong>Cinematography</strong><br />Frank Griebe<br /><strong>Editor</strong><br />Maarten Janssens<br /><strong>With</strong><br />Crispin Glover, Fionnula Flanagan, Sunnyi Melles",Fiction,Oficial Fantàstic Competició,,,Feature film,English,Belgium; Netherlands (the); Norway,https://sitgesfilmfestival.com/en/film/2024/mr-k
